run_id	commit	resolution	wall_time_ms	model_ms	decode_ms	encode_ms	peak_vram_gb	text_score	layout_score	motion_score	loop_error	status	description
20260424T094743Z-modal-ltx-s4-seed588-896x512	nogit	896x512	1615.397	817.894	0.000	219.365	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T094745Z-modal-ltx-s6-seed588-896x512	nogit	896x512	1792.151	983.764	0.000	223.260	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T094746Z-modal-ltx-s8-seed588-896x512	nogit	896x512	1947.958	1141.169	0.000	236.098	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T094748Z-modal-ltx-s2-seed588-960x544	nogit	960x544	1577.264	769.890	0.000	236.125	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T094750Z-modal-ltx-s3-seed588-960x544	nogit	960x544	1667.841	856.187	0.000	232.197	14.1679	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T094752Z-modal-ltx-s4-seed588-960x544	nogit	960x544	1746.365	945.249	0.000	231.262	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T094753Z-modal-ltx-s6-seed588-960x544	nogit	960x544	1937.219	1111.909	0.000	228.351	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T094755Z-modal-ltx-s8-seed588-960x544	nogit	960x544	2129.064	1294.112	0.000	227.204	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T094757Z-modal-ltx-s2-seed588-1024x576	nogit	1024x576	1679.760	854.406	0.000	247.955	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T094759Z-modal-ltx-s3-seed588-1024x576	nogit	1024x576	1808.930	955.150	0.000	239.565	14.1699	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T094801Z-modal-ltx-s4-seed588-1024x576	nogit	1024x576	1939.268	1059.685	0.000	237.741	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T094803Z-modal-ltx-s6-seed588-1024x576	nogit	1024x576	2082.365	1254.724	0.000	236.335	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T094805Z-modal-ltx-s8-seed588-1024x576	nogit	1024x576	2275.881	1447.157	0.000	233.087	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T094807Z-modal-ltx-s2-seed588-1280x736	nogit	1280x736	2317.820	1405.397	0.000	271.601	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T094809Z-modal-ltx-s3-seed588-1280x736	nogit	1280x736	2556.424	1599.942	0.000	271.077	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T094812Z-modal-ltx-s4-seed588-1280x736	nogit	1280x736	2701.468	1789.975	0.000	276.440	14.1752	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T094815Z-modal-ltx-s6-seed588-1280x736	nogit	1280x736	3010.644	2139.221	0.000	276.614	14.1752	NA	NA	NA	NA	fail	Modal LTX I2V steps=6 guidance=1.0
20260424T094818Z-modal-ltx-s8-seed588-1280x736	nogit	1280x736	3352.888	2467.993	0.000	273.184	14.1752	NA	NA	NA	NA	fail	Modal LTX I2V steps=8 guidance=1.0
20260424T094821Z-modal-ltx-s2-seed589-768x448	nogit	768x448	1279.824	476.942	0.000	204.283	14.0137	NA	NA	NA	NA	pass	Modal LTX I2V steps=2 guidance=1.0
20260424T094822Z-modal-ltx-s3-seed589-768x448	nogit	768x448	1345.294	534.623	0.000	216.436	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T094824Z-modal-ltx-s4-seed589-768x448	nogit	768x448	1379.234	582.943	0.000	207.772	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T094825Z-modal-ltx-s6-seed589-768x448	nogit	768x448	1449.591	688.341	0.000	222.194	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T094827Z-modal-ltx-s8-seed589-768x448	nogit	768x448	1576.878	807.571	0.000	221.040	14.0137	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T094828Z-modal-ltx-s2-seed589-896x512	nogit	896x512	1673.073	687.703	0.000	220.706	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T094830Z-modal-ltx-s3-seed589-896x512	nogit	896x512	1526.271	757.763	0.000	212.210	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T094831Z-modal-ltx-s4-seed589-896x512	nogit	896x512	1734.053	825.404	0.000	232.083	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T094833Z-modal-ltx-s6-seed589-896x512	nogit	896x512	1753.638	979.180	0.000	212.013	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T094835Z-modal-ltx-s8-seed589-896x512	nogit	896x512	1930.714	1150.488	0.000	212.029	14.1189	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T094837Z-modal-ltx-s2-seed589-960x544	nogit	960x544	1617.942	787.687	0.000	219.735	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
20260424T094838Z-modal-ltx-s3-seed589-960x544	nogit	960x544	1673.057	861.102	0.000	220.875	14.1679	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=3 guidance=1.0
20260424T094840Z-modal-ltx-s4-seed589-960x544	nogit	960x544	1798.652	965.101	0.000	221.319	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=4 guidance=1.0
20260424T094842Z-modal-ltx-s6-seed589-960x544	nogit	960x544	1954.329	1126.188	0.000	228.243	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=6 guidance=1.0
20260424T094844Z-modal-ltx-s8-seed589-960x544	nogit	960x544	2071.895	1288.349	0.000	217.406	14.1682	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=8 guidance=1.0
20260424T094846Z-modal-ltx-s2-seed589-1024x576	nogit	1024x576	1724.434	864.997	0.000	237.783	14.1696	NA	NA	NA	NA	near_miss	Modal LTX I2V steps=2 guidance=1.0
